TransactionID,Date,CustomerID,ProductCategory,ProductName,Quantity,UnitPrice,Discount,TotalAmount,PaymentMethod,Region,Channel
TX-17247,2026-06-01,CUST-0194,Electronics,"Smart TV Xiaomi 32""",2,1990000,0,3980000,Cash,Jabodetabek,Offline
TX-17248,2026-06-01,CUST-0004,Groceries,Minyak Goreng 2L,4,38000,0,152000,Cash,Jabodetabek,Offline
TX-17249,2026-06-01,CUST-0567,Fashion,Hijab Voal Square,3,45000,0,135000,Credit Card,Jabodetabek,Online
TX-17250,2026-06-01,CUST-0904,Groceries,Indomie Goreng 1 Dus,1,115000,0,115000,GoPay,Jawa Timur,Online
TX-17251,2026-06-01,CUST-0953,Electronics,Air Fryer Philips,3,1200000,0,3600000,Cash,Jabodetabek,Offline
TX-17252,2026-06-01,CUST-0725,Fashion,Kaos Polos Cotton,3,85000,0,255000,OVO,Sulawesi,Offline
TX-17253,2026-06-01,CUST-0625,Groceries,Kopi Susu Aren 1L,1,65000,2000,63000,Cash,Jabodetabek,Offline
TX-17254,2026-06-01,CUST-0704,Groceries,Minyak Goreng 2L,1,38000,0,38000,Cash,Kalimantan,Offline
TX-17255,2026-06-01,CUST-0286,Groceries,Beras Premium 5kg,1,74000,0,74000,GoPay,Jabodetabek,Online
TX-17256,2026-06-01,CUST-0467,Electronics,Blender Miyako,3,280000,0,840000,Cash,Jabodetabek,Offline
TX-17257,2026-06-01,CUST-0230,Home Living,Sprei Microfiber King,3,145000,0,435000,GoPay,Jawa Barat,Online
TX-17258,2026-06-01,CUST-0256,Electronics,Air Fryer Philips,2,1200000,2000,2398000,Transfer BCA,Jawa Barat,Offline
TX-17259,2026-06-02,CUST-0996,Fashion,Kemeja Batik Pria,3,180000,5000,535000,Cash,Jabodetabek,Offline
TX-17260,2026-06-02,CUST-0148,Groceries,Sirup Cocopandan,1,22000,2000,20000,ShopeePay,Jawa Timur,Online
TX-17261,2026-06-02,CUST-0748,Home Living,Sprei Microfiber King,3,145000,0,435000,Cash,Kalimantan,Offline
TX-17262,2026-06-02,CUST-0743,Electronics,Kipas Angin Cosmos,5,320000,2000,1598000,GoPay,Jawa Barat,Online
TX-17263,2026-06-02,CUST-0352,Home Living,Rak Sepatu Minimalis,3,125000,0,375000,Transfer BCA,Jawa Barat,Offline
TX-17264,2026-06-02,CUST-0698,Home Living,Wajan Teflon Anti Lengket,1,185000,0,185000,Cash,Jawa Timur,Offline
TX-17265,2026-06-02,CUST-0622,Fashion,Kaos Polos Cotton,3,85000,10000,245000,Transfer BCA,Jawa Tengah,Offline
TX-17266,2026-06-02,CUST-0017,Fashion,Kemeja Batik Pria,1,180000,5000,175000,GoPay,Jabodetabek,Offline
TX-17267,2026-06-02,CUST-0337,Electronics,Kipas Angin Cosmos,1,320000,0,320000,Credit Card,Jabodetabek,Online
TX-17268,2026-06-02,CUST-0231,Home Living,Bantal Kepala Serat Silikon,2,60000,10000,110000,OVO,Jabodetabek,Online
TX-17269,2026-06-02,CUST-0668,Electronics,"Smart TV Xiaomi 32""",1,1990000,0,1990000,Transfer BCA,Jabodetabek,Offline
TX-17270,2026-06-02,CUST-0081,Electronics,Air Fryer Philips,2,1200000,0,2400000,Cash,Sulawesi,Offline
TX-17271,2026-06-02,CUST-0208,Groceries,Sirup Cocopandan,3,22000,10000,56000,OVO,Jawa Tengah,Online
TX-17272,2026-06-02,CUST-0816,Home Living,Bantal Kepala Serat Silikon,3,60000,0,180000,Transfer BCA,Jawa Barat,Online
TX-17273,2026-06-02,CUST-0553,Fashion,Celana Chino Slimfit,2,195000,5000,385000,GoPay,Sulawesi,Offline
TX-17274,2026-06-02,CUST-0997,Electronics,Blender Miyako,2,280000,10000,550000,Cash,Jabodetabek,Offline
TX-17275,2026-06-02,CUST-0017,Electronics,"Smart TV Xiaomi 32""",3,1990000,0,5970000,Transfer BCA,Jabodetabek,Online
TX-17276,2026-06-02,CUST-0906,Home Living,Wajan Teflon Anti Lengket,3,185000,0,555000,Cash,Sulawesi,Offline
TX-17277,2026-06-02,CUST-0309,Groceries,Beras Premium 5kg,1,74000,0,74000,OVO,Jabodetabek,Online
TX-17278,2026-06-02,CUST-0832,Home Living,Bantal Kepala Serat Silikon,2,60000,0,120000,GoPay,Jabodetabek,Offline
TX-17279,2026-06-02,CUST-0776,Electronics,"Smart TV Xiaomi 32""",1,1990000,0,1990000,OVO,Jawa Timur,Offline
TX-17280,2026-06-02,CUST-0010,Home Living,Rak Sepatu Minimalis,5,125000,0,625000,Cash,Sulawesi,Offline
TX-17281,2026-06-02,CUST-0033,Groceries,Sirup Cocopandan,3,22000,0,66000,OVO,Jabodetabek,Offline
TX-17282,2026-06-02,CUST-0174,Fashion,Celana Chino Slimfit,1,195000,0,195000,Transfer BCA,Jabodetabek,Offline
TX-17283,2026-06-02,CUST-0370,Fashion,Gamis Muslimah Premium,2,350000,5000,695000,OVO,Jawa Timur,Online
TX-17284,2026-06-02,CUST-0747,Home Living,Wajan Teflon Anti Lengket,4,185000,0,740000,OVO,Jabodetabek,Offline
TX-17285,2026-06-02,CUST-0904,Fashion,Gamis Muslimah Premium,2,350000,0,700000,Cash,Jabodetabek,Offline
TX-17286,2026-06-02,CUST-0388,Groceries,Beras Premium 5kg,1,74000,0,74000,ShopeePay,Jabodetabek,Online
TX-17287,2026-06-02,CUST-0524,Fashion,Gamis Muslimah Premium,3,350000,0,1050000,Credit Card,Jawa Barat,Offline
TX-17288,2026-06-02,CUST-0816,Groceries,Kopi Susu Aren 1L,4,65000,10000,250000,Cash,Jabodetabek,Offline
TX-17289,2026-06-02,CUST-0165,Home Living,Sprei Microfiber King,2,145000,10000,280000,Credit Card,Sumatera,Online
TX-17290,2026-06-02,CUST-0064,Groceries,Kopi Susu Aren 1L,2,65000,0,130000,GoPay,Jawa Timur,Offline
TX-17291,2026-06-02,CUST-0557,Groceries,Susu UHT Cokelat 1L,1,18500,0,18500,ShopeePay,Jawa Barat,Online
TX-17292,2026-06-02,CUST-0677,Fashion,Gamis Muslimah Premium,3,350000,5000,1045000,GoPay,Jabodetabek,Online
TX-17293,2026-06-02,CUST-0199,Fashion,Hijab Voal Square,3,45000,0,135000,GoPay,Jawa Tengah,Offline
TX-17294,2026-06-02,CUST-0445,Electronics,Air Fryer Philips,2,1200000,0,2400000,OVO,Jawa Barat,Offline
TX-17295,2026-06-02,CUST-0381,Home Living,Wajan Teflon Anti Lengket,3,185000,0,555000,GoPay,Kalimantan,Online
TX-17296,2026-06-02,CUST-0745,Fashion,Gamis Muslimah Premium,2,350000,0,700000,Transfer BCA,Jabodetabek,Offline
TX-17297,2026-06-03,CUST-0011,Groceries,Susu UHT Cokelat 1L,3,18500,0,55500,Transfer BCA,Jawa Timur,Online
TX-17298,2026-06-03,CUST-0199,Groceries,Minyak Goreng 2L,3,38000,0,114000,Transfer BCA,Sumatera,Offline
TX-17299,2026-06-03,CUST-0355,Groceries,Beras Premium 5kg,2,74000,0,148000,Cash,Jawa Tengah,Offline
TX-17300,2026-06-03,CUST-0937,Fashion,Kaos Polos Cotton,1,85000,0,85000,GoPay,Sulawesi,Online
TX-17301,2026-06-03,CUST-0525,Electronics,Rice Cooker Yong Ma,1,650000,0,650000,Transfer BCA,Sulawesi,Offline
TX-17302,2026-06-03,CUST-0686,Groceries,Minyak Goreng 2L,2,38000,0,76000,Cash,Sulawesi,Offline
TX-17303,2026-06-03,CUST-0180,Electronics,Kipas Angin Cosmos,3,320000,0,960000,Cash,Kalimantan,Offline
TX-17304,2026-06-03,CUST-0265,Home Living,Sprei Microfiber King,1,145000,0,145000,OVO,Sulawesi,Offline
TX-17305,2026-06-03,CUST-0612,Fashion,Gamis Muslimah Premium,3,350000,0,1050000,ShopeePay,Jawa Tengah,Online
TX-17306,2026-06-03,CUST-0716,Fashion,Hijab Voal Square,1,45000,0,45000,OVO,Kalimantan,Online
TX-17307,2026-06-03,CUST-0791,Groceries,Susu UHT Cokelat 1L,2,18500,0,37000,GoPay,Jabodetabek,Offline
TX-17308,2026-06-03,CUST-0808,Groceries,Sirup Cocopandan,2,22000,0,44000,ShopeePay,Jabodetabek,Online
TX-17309,2026-06-03,CUST-0684,Electronics,"Smart TV Xiaomi 32""",3,1990000,0,5970000,Cash,Jabodetabek,Offline
TX-17310,2026-06-03,CUST-0235,Groceries,Beras Premium 5kg,3,74000,0,222000,GoPay,Sumatera,Online
TX-17311,2026-06-03,CUST-0429,Groceries,Indomie Goreng 1 Dus,3,115000,0,345000,OVO,Jabodetabek,Online
TX-17312,2026-06-03,CUST-0247,Electronics,"Smart TV Xiaomi 32""",2,1990000,0,3980000,OVO,Jawa Barat,Offline
TX-17313,2026-06-03,CUST-0571,Groceries,Indomie Goreng 1 Dus,2,115000,0,230000,Cash,Jawa Barat,Offline
TX-17314,2026-06-03,CUST-0444,Fashion,Kemeja Batik Pria,3,180000,0,540000,Cash,Jabodetabek,Offline
TX-17315,2026-06-03,CUST-0883,Fashion,Kaos Polos Cotton,1,85000,0,85000,Credit Card,Jabodetabek,Online
TX-17316,2026-06-03,CUST-0588,Electronics,Air Fryer Philips,3,1200000,0,3600000,Cash,Jawa Barat,Offline
TX-17317,2026-06-03,CUST-0714,Electronics,Blender Miyako,2,280000,10000,550000,Transfer BCA,Sumatera,Offline
TX-17318,2026-06-03,CUST-0846,Groceries,Kopi Susu Aren 1L,2,65000,0,130000,Cash,Jabodetabek,Offline
TX-17319,2026-06-03,CUST-0343,Home Living,Wajan Teflon Anti Lengket,2,185000,0,370000,ShopeePay,Jawa Timur,Online
TX-17320,2026-06-03,CUST-0739,Groceries,Sirup Cocopandan,5,22000,0,110000,Cash,Jawa Tengah,Offline
TX-17321,2026-06-03,CUST-0095,Home Living,Sprei Microfiber King,2,145000,0,290000,GoPay,Jabodetabek,Offline
TX-17322,2026-06-03,CUST-0354,Electronics,Kipas Angin Cosmos,2,320000,0,640000,Transfer BCA,Jawa Barat,Online
TX-17323,2026-06-03,CUST-0416,Home Living,Sprei Microfiber King,1,145000,0,145000,OVO,Jabodetabek,Offline
TX-17324,2026-06-04,CUST-0243,Home Living,Sprei Microfiber King,3,145000,10000,425000,Transfer BCA,Jabodetabek,Online
TX-17325,2026-06-04,CUST-0664,Groceries,Indomie Goreng 1 Dus,2,115000,10000,220000,OVO,Jawa Barat,Online
TX-17326,2026-06-04,CUST-0148,Home Living,Wajan Teflon Anti Lengket,3,185000,0,555000,Transfer BCA,Jawa Barat,Offline
TX-17327,2026-06-04,CUST-0126,Groceries,Sirup Cocopandan,2,22000,0,44000,Credit Card,Jawa Barat,Online
TX-17328,2026-06-04,CUST-0721,Fashion,Gamis Muslimah Premium,3,350000,0,1050000,Transfer BCA,Kalimantan,Offline
TX-17329,2026-06-04,CUST-0913,Home Living,Wajan Teflon Anti Lengket,2,185000,0,370000,Cash,Jabodetabek,Offline
TX-17330,2026-06-04,CUST-0224,Groceries,Indomie Goreng 1 Dus,2,115000,0,230000,Cash,Sumatera,Offline
TX-17331,2026-06-04,CUST-0619,Home Living,Rak Sepatu Minimalis,1,125000,0,125000,Cash,Jawa Timur,Offline
TX-17332,2026-06-04,CUST-0514,Electronics,Rice Cooker Yong Ma,1,650000,0,650000,GoPay,Jabodetabek,Online
TX-17333,2026-06-04,CUST-0960,Electronics,Kipas Angin Cosmos,1,320000,0,320000,ShopeePay,Jabodetabek,Online
TX-17334,2026-06-04,CUST-0564,Electronics,Air Fryer Philips,2,1200000,5000,2395000,GoPay,Jabodetabek,Offline
TX-17335,2026-06-04,CUST-0904,Electronics,Rice Cooker Yong Ma,2,650000,0,1300000,Cash,Jawa Barat,Offline
TX-17336,2026-06-04,CUST-0538,Groceries,Indomie Goreng 1 Dus,1,115000,0,115000,Cash,Sulawesi,Offline
TX-17337,2026-06-04,CUST-0559,Groceries,Susu UHT Cokelat 1L,1,18500,5000,13500,Cash,Jawa Barat,Offline
TX-17338,2026-06-04,CUST-0631,Electronics,Kipas Angin Cosmos,1,320000,0,320000,OVO,Jawa Tengah,Online
TX-17339,2026-06-04,CUST-0350,Groceries,Minyak Goreng 2L,3,38000,0,114000,Cash,Jawa Barat,Offline
TX-17340,2026-06-04,CUST-0822,Home Living,Wajan Teflon Anti Lengket,3,185000,0,555000,GoPay,Sumatera,Offline
TX-17341,2026-06-04,CUST-0512,Electronics,Air Fryer Philips,3,1200000,0,3600000,Transfer BCA,Jabodetabek,Offline
TX-17342,2026-06-04,CUST-0391,Fashion,Celana Chino Slimfit,3,195000,0,585000,Cash,Jawa Timur,Offline
TX-17343,2026-06-04,CUST-0186,Fashion,Celana Chino Slimfit,3,195000,0,585000,Cash,Jawa Barat,Offline
TX-17344,2026-06-04,CUST-0892,Home Living,Wajan Teflon Anti Lengket,3,185000,0,555000,Transfer BCA,Jabodetabek,Online
TX-17345,2026-06-04,CUST-0239,Groceries,Sirup Cocopandan,1,22000,0,22000,OVO,Jawa Timur,Online
TX-17346,2026-06-04,CUST-0394,Groceries,Minyak Goreng 2L,2,38000,0,76000,GoPay,Jabodetabek,Online
TX-17347,2026-06-04,CUST-0983,Home Living,Sprei Microfiber King,3,145000,2000,433000,Cash,Jawa Barat,Offline
TX-17348,2026-06-04,CUST-0107,Electronics,Rice Cooker Yong Ma,3,650000,10000,1940000,Transfer BCA,Jawa Timur,Offline
TX-17349,2026-06-04,CUST-0661,Fashion,Gamis Muslimah Premium,3,350000,10000,1040000,GoPay,Jabodetabek,Offline
TX-17350,2026-06-04,CUST-0007,Groceries,Kopi Susu Aren 1L,1,65000,0,65000,ShopeePay,Jawa Tengah,Online
TX-17351,2026-06-04,CUST-0560,Groceries,Indomie Goreng 1 Dus,1,115000,10000,105000,GoPay,Jabodetabek,Offline
TX-17352,2026-06-04,CUST-0305,Electronics,Rice Cooker Yong Ma,3,650000,0,1950000,ShopeePay,Jawa Barat,Online
TX-17353,2026-06-04,CUST-0420,Groceries,Kopi Susu Aren 1L,2,65000,0,130000,ShopeePay,Jawa Barat,Online
TX-17354,2026-06-04,CUST-0872,Fashion,Kemeja Batik Pria,1,180000,0,180000,GoPay,Sumatera,Online
TX-17355,2026-06-04,CUST-0710,Groceries,Susu UHT Cokelat 1L,2,18500,0,37000,GoPay,Jawa Tengah,Online
TX-17356,2026-06-04,CUST-0994,Electronics,Kipas Angin Cosmos,1,320000,0,320000,GoPay,Jawa Barat,Offline
TX-17357,2026-06-04,CUST-0248,Fashion,Kemeja Batik Pria,3,180000,0,540000,Cash,Jawa Timur,Offline
TX-17358,2026-06-04,CUST-0677,Groceries,Indomie Goreng 1 Dus,1,115000,5000,110000,Cash,Jabodetabek,Offline
TX-17359,2026-06-04,CUST-0677,Electronics,Air Fryer Philips,3,1200000,0,3600000,ShopeePay,Jabodetabek,Online
TX-17360,2026-06-04,CUST-0732,Groceries,Beras Premium 5kg,3,74000,0,222000,OVO,Jabodetabek,Offline
TX-17361,2026-06-04,CUST-0960,Fashion,Celana Chino Slimfit,1,195000,2000,193000,OVO,Jawa Barat,Online
TX-17362,2026-06-04,CUST-0257,Home Living,Rak Sepatu Minimalis,5,125000,10000,615000,GoPay,Jabodetabek,Offline
TX-17363,2026-06-04,CUST-0862,Fashion,Kaos Polos Cotton,3,85000,0,255000,GoPay,Jawa Timur,Online
TX-17364,2026-06-04,CUST-0735,Home Living,Wajan Teflon Anti Lengket,2,185000,5000,365000,Cash,Jawa Timur,Offline
TX-17365,2026-06-05,CUST-0745,Electronics,"Smart TV Xiaomi 32""",2,1990000,0,3980000,Transfer BCA,Sumatera,Online
TX-17366,2026-06-05,CUST-0010,Fashion,Celana Chino Slimfit,5,195000,0,975000,ShopeePay,Sumatera,Online
TX-17367,2026-06-05,CUST-0118,Fashion,Celana Chino Slimfit,3,195000,0,585000,Transfer BCA,Jabodetabek,Offline
TX-17368,2026-06-05,CUST-0248,Home Living,Bantal Kepala Serat Silikon,1,60000,0,60000,Cash,Jawa Barat,Offline
TX-17369,2026-06-05,CUST-0916,Electronics,Air Fryer Philips,2,1200000,0,2400000,Transfer BCA,Jawa Barat,Offline
TX-17370,2026-06-05,CUST-0843,Electronics,Rice Cooker Yong Ma,3,650000,5000,1945000,Transfer BCA,Sumatera,Online
TX-17371,2026-06-05,CUST-0522,Groceries,Indomie Goreng 1 Dus,2,115000,10000,220000,OVO,Jabodetabek,Online
TX-17372,2026-06-05,CUST-0090,Home Living,Bantal Kepala Serat Silikon,2,60000,2000,118000,Cash,Jabodetabek,Offline
TX-17373,2026-06-05,CUST-0590,Fashion,Kemeja Batik Pria,3,180000,0,540000,OVO,Jabodetabek,Offline
TX-17374,2026-06-05,CUST-0046,Home Living,Wajan Teflon Anti Lengket,5,185000,0,925000,Transfer BCA,Jawa Barat,Offline
TX-17375,2026-06-05,CUST-0468,Fashion,Kaos Polos Cotton,5,85000,0,425000,Cash,Jabodetabek,Offline
TX-17376,2026-06-05,CUST-0070,Electronics,Rice Cooker Yong Ma,1,650000,0,650000,Cash,Jabodetabek,Offline
TX-17377,2026-06-05,CUST-0889,Electronics,Kipas Angin Cosmos,2,320000,0,640000,GoPay,Sulawesi,Online
TX-17378,2026-06-05,CUST-0632,Home Living,Rak Sepatu Minimalis,1,125000,0,125000,GoPay,Jabodetabek,Offline
TX-17379,2026-06-05,CUST-0617,Electronics,Blender Miyako,1,280000,0,280000,Transfer BCA,Kalimantan,Offline
TX-17380,2026-06-05,CUST-0146,Home Living,Wajan Teflon Anti Lengket,2,185000,2000,368000,ShopeePay,Jawa Timur,Online
TX-17381,2026-06-05,CUST-0243,Fashion,Gamis Muslimah Premium,1,350000,0,350000,Cash,Jabodetabek,Offline
TX-17382,2026-06-05,CUST-0944,Electronics,"Smart TV Xiaomi 32""",4,1990000,2000,7958000,GoPay,Jawa Barat,Online
TX-17383,2026-06-05,CUST-0867,Groceries,Sirup Cocopandan,1,22000,0,22000,Transfer BCA,Jabodetabek,Online
TX-17384,2026-06-05,CUST-0870,Groceries,Beras Premium 5kg,1,74000,10000,64000,Cash,Jabodetabek,Offline
TX-17385,2026-06-05,CUST-0496,Home Living,Bantal Kepala Serat Silikon,1,60000,2000,58000,Cash,Kalimantan,Offline
TX-17386,2026-06-05,CUST-0196,Home Living,Sprei Microfiber King,3,145000,0,435000,OVO,Jabodetabek,Online
TX-17387,2026-06-05,CUST-0479,Groceries,Beras Premium 5kg,5,74000,0,370000,GoPay,Jabodetabek,Online
TX-17388,2026-06-05,CUST-0439,Fashion,Gamis Muslimah Premium,4,350000,10000,1390000,GoPay,Jawa Timur,Online
TX-17389,2026-06-05,CUST-0747,Groceries,Susu UHT Cokelat 1L,5,18500,0,92500,GoPay,Jabodetabek,Offline
TX-17390,2026-06-05,CUST-0664,Fashion,Kemeja Batik Pria,3,180000,5000,535000,Credit Card,Sumatera,Offline
TX-17391,2026-06-05,CUST-0204,Home Living,Wajan Teflon Anti Lengket,2,185000,0,370000,Cash,Jawa Timur,Offline
TX-17392,2026-06-05,CUST-0683,Groceries,Indomie Goreng 1 Dus,2,115000,2000,228000,Transfer BCA,Jabodetabek,Online
TX-17393,2026-06-05,CUST-0168,Groceries,Minyak Goreng 2L,1,38000,0,38000,Transfer BCA,Jabodetabek,Online
TX-17394,2026-06-05,CUST-0690,Home Living,Sprei Microfiber King,2,145000,0,290000,GoPay,Jabodetabek,Offline
TX-17395,2026-06-05,CUST-0492,Electronics,Kipas Angin Cosmos,3,320000,5000,955000,Cash,Jabodetabek,Offline
TX-17396,2026-06-05,CUST-0219,Fashion,Kaos Polos Cotton,3,85000,0,255000,Transfer BCA,Jabodetabek,Offline
TX-17397,2026-06-05,CUST-0142,Electronics,Kipas Angin Cosmos,5,320000,0,1600000,ShopeePay,Sulawesi,Online
TX-17398,2026-06-05,CUST-0512,Electronics,Air Fryer Philips,1,1200000,0,1200000,OVO,Jabodetabek,Online
TX-17399,2026-06-05,CUST-0705,Electronics,"Smart TV Xiaomi 32""",1,1990000,0,1990000,Cash,Jabodetabek,Offline
TX-17400,2026-06-05,CUST-0189,Groceries,Kopi Susu Aren 1L,2,65000,0,130000,GoPay,Jawa Timur,Online
TX-17401,2026-06-05,CUST-0898,Groceries,Minyak Goreng 2L,1,38000,10000,28000,Transfer BCA,Jawa Timur,Offline
TX-17402,2026-06-05,CUST-0185,Electronics,Air Fryer Philips,3,1200000,0,3600000,GoPay,Sumatera,Online
TX-17403,2026-06-05,CUST-0415,Groceries,Kopi Susu Aren 1L,2,65000,0,130000,GoPay,Jabodetabek,Offline
TX-17404,2026-06-06,CUST-0703,Electronics,Kipas Angin Cosmos,3,320000,0,960000,Cash,Sulawesi,Offline
TX-17405,2026-06-06,CUST-0541,Fashion,Kemeja Batik Pria,3,180000,0,540000,Cash,Jabodetabek,Offline
TX-17406,2026-06-06,CUST-0809,Home Living,Sprei Microfiber King,4,145000,0,580000,GoPay,Jawa Timur,Offline
TX-17407,2026-06-06,CUST-0355,Groceries,Beras Premium 5kg,2,74000,2000,146000,GoPay,Sumatera,Offline
TX-17408,2026-06-06,CUST-0827,Electronics,"Smart TV Xiaomi 32""",2,1990000,0,3980000,Cash,Jabodetabek,Offline
TX-17409,2026-06-06,CUST-0203,Groceries,Beras Premium 5kg,1,74000,0,74000,GoPay,Jabodetabek,Offline
TX-17410,2026-06-06,CUST-0064,Electronics,Blender Miyako,2,280000,10000,550000,Cash,Kalimantan,Offline
TX-17411,2026-06-06,CUST-0533,Groceries,Minyak Goreng 2L,2,38000,2000,74000,Cash,Sulawesi,Offline
TX-17412,2026-06-06,CUST-0816,Groceries,Kopi Susu Aren 1L,5,65000,0,325000,Transfer BCA,Sumatera,Online
TX-17413,2026-06-06,CUST-0462,Electronics,Kipas Angin Cosmos,2,320000,0,640000,Cash,Jabodetabek,Offline
TX-17414,2026-06-06,CUST-0205,Home Living,Sprei Microfiber King,3,145000,0,435000,Cash,Jabodetabek,Offline
TX-17415,2026-06-06,CUST-0134,Home Living,Bantal Kepala Serat Silikon,3,60000,0,180000,ShopeePay,Jawa Barat,Online
TX-17416,2026-06-06,CUST-0017,Fashion,Celana Chino Slimfit,2,195000,2000,388000,GoPay,Jabodetabek,Online
TX-17417,2026-06-06,CUST-0720,Groceries,Minyak Goreng 2L,3,38000,0,114000,OVO,Jawa Barat,Online
TX-17418,2026-06-06,CUST-0582,Home Living,Bantal Kepala Serat Silikon,2,60000,0,120000,Transfer BCA,Jabodetabek,Offline
TX-17419,2026-06-06,CUST-0777,Home Living,Sprei Microfiber King,1,145000,0,145000,ShopeePay,Jabodetabek,Online
TX-17420,2026-06-06,CUST-0299,Groceries,Beras Premium 5kg,1,74000,10000,64000,GoPay,Jabodetabek,Online
TX-17421,2026-06-06,CUST-0900,Home Living,Sprei Microfiber King,1,145000,0,145000,GoPay,Jabodetabek,Offline
TX-17422,2026-06-06,CUST-0306,Groceries,Kopi Susu Aren 1L,3,65000,0,195000,Cash,Jawa Barat,Offline
TX-17423,2026-06-06,CUST-0283,Groceries,Indomie Goreng 1 Dus,4,115000,2000,458000,OVO,Sumatera,Online
TX-17424,2026-06-06,CUST-0086,Fashion,Celana Chino Slimfit,1,195000,0,195000,OVO,Jabodetabek,Offline
TX-17425,2026-06-06,CUST-0881,Fashion,Gamis Muslimah Premium,1,350000,0,350000,Credit Card,Jabodetabek,Online
TX-17426,2026-06-06,CUST-0136,Home Living,Bantal Kepala Serat Silikon,1,60000,10000,50000,Cash,Jawa Barat,Offline
TX-17427,2026-06-06,CUST-0302,Groceries,Indomie Goreng 1 Dus,3,115000,0,345000,OVO,Sumatera,Offline
TX-17428,2026-06-06,CUST-0091,Groceries,Sirup Cocopandan,1,22000,0,22000,OVO,Sumatera,Online
TX-17429,2026-06-06,CUST-0631,Home Living,Sprei Microfiber King,2,145000,5000,285000,OVO,Jabodetabek,Online
TX-17430,2026-06-06,CUST-0575,Groceries,Sirup Cocopandan,2,22000,2000,42000,GoPay,Jawa Timur,Offline
TX-17431,2026-06-06,CUST-0910,Home Living,Wajan Teflon Anti Lengket,3,185000,0,555000,GoPay,Jabodetabek,Offline
TX-17432,2026-06-06,CUST-0879,Home Living,Rak Sepatu Minimalis,2,125000,0,250000,OVO,Jawa Barat,Online
TX-17433,2026-06-06,CUST-0122,Groceries,Minyak Goreng 2L,2,38000,0,76000,Transfer BCA,Jawa Timur,Offline
TX-17434,2026-06-06,CUST-0717,Fashion,Kaos Polos Cotton,2,85000,0,170000,Transfer BCA,Sumatera,Online
TX-17435,2026-06-06,CUST-0193,Home Living,Wajan Teflon Anti Lengket,1,185000,0,185000,OVO,Jabodetabek,Offline
TX-17436,2026-06-06,CUST-0562,Electronics,"Smart TV Xiaomi 32""",3,1990000,0,5970000,Transfer BCA,Jabodetabek,Online
TX-17437,2026-06-07,CUST-0235,Electronics,Blender Miyako,2,280000,0,560000,GoPay,Jawa Timur,Offline
TX-17438,2026-06-07,CUST-0628,Groceries,Beras Premium 5kg,5,74000,0,370000,Cash,Jabodetabek,Offline
TX-17439,2026-06-07,CUST-0698,Groceries,Indomie Goreng 1 Dus,1,115000,0,115000,Transfer BCA,Jawa Barat,Offline
TX-17440,2026-06-07,CUST-0347,Electronics,Blender Miyako,2,280000,5000,555000,Cash,Sulawesi,Offline
TX-17441,2026-06-07,CUST-0191,Fashion,Gamis Muslimah Premium,3,350000,0,1050000,Cash,Sulawesi,Offline
TX-17442,2026-06-07,CUST-0323,Groceries,Minyak Goreng 2L,5,38000,0,190000,ShopeePay,Jabodetabek,Online
TX-17443,2026-06-07,CUST-0808,Groceries,Sirup Cocopandan,3,22000,2000,64000,OVO,Jabodetabek,Online
TX-17444,2026-06-07,CUST-0056,Groceries,Indomie Goreng 1 Dus,1,115000,5000,110000,Transfer BCA,Sulawesi,Offline
TX-17445,2026-06-07,CUST-0312,Groceries,Susu UHT Cokelat 1L,5,18500,0,92500,Transfer BCA,Jawa Tengah,Offline
TX-17446,2026-06-07,CUST-0914,Fashion,Kaos Polos Cotton,2,85000,0,170000,Cash,Jawa Barat,Offline
TX-17447,2026-06-07,CUST-0337,Groceries,Beras Premium 5kg,1,74000,10000,64000,OVO,Jabodetabek,Online
TX-17448,2026-06-07,CUST-0435,Electronics,Blender Miyako,1,280000,0,280000,Cash,Jabodetabek,Offline
TX-17449,2026-06-07,CUST-0516,Home Living,Sprei Microfiber King,5,145000,0,725000,ShopeePay,Jawa Barat,Online
TX-17450,2026-06-07,CUST-0417,Fashion,Celana Chino Slimfit,3,195000,0,585000,GoPay,Jawa Timur,Offline
TX-17451,2026-06-07,CUST-0230,Fashion,Celana Chino Slimfit,3,195000,0,585000,Cash,Jabodetabek,Offline
TX-17452,2026-06-07,CUST-0144,Electronics,"Smart TV Xiaomi 32""",2,1990000,0,3980000,Cash,Jabodetabek,Offline
TX-17453,2026-06-07,CUST-0019,Home Living,Wajan Teflon Anti Lengket,1,185000,0,185000,Credit Card,Jawa Barat,Offline
TX-17454,2026-06-07,CUST-0672,Electronics,Air Fryer Philips,3,1200000,5000,3595000,OVO,Jawa Timur,Online
TX-17455,2026-06-07,CUST-0343,Fashion,Kaos Polos Cotton,2,85000,0,170000,GoPay,Jabodetabek,Offline
TX-17456,2026-06-07,CUST-0904,Groceries,Beras Premium 5kg,1,74000,0,74000,Transfer BCA,Jawa Barat,Offline
TX-17457,2026-06-07,CUST-0419,Groceries,Susu UHT Cokelat 1L,1,18500,0,18500,GoPay,Sulawesi,Online
